date,sku,name,category,units_sold,unit_price,revenue,phase
2023-09-06,SNK-CHC,Chocolate Chip Cookie,Baked Good,9,2.0,18.0,baseline
2023-09-06,SNK-BRW,Brownie,Baked Good,3,2.5,7.5,baseline
2023-09-06,SNK-RCK,Rice Krispie Treat,Baked Good,2,1.5,3.0,baseline
2023-09-06,CND-GUM,Orbit Gum,Candy & Gum,7,1.5,10.5,baseline
2023-09-06,CND-RBB,Sour Patch Kids,Candy & Gum,2,2.0,4.0,baseline
2023-09-06,CND-SKT,Skittles,Candy & Gum,4,1.75,7.0,baseline
2023-09-06,CND-STB,Starburst,Candy & Gum,4,1.75,7.0,baseline
2023-09-06,CND-MNT,Altoids,Candy & Gum,1,2.0,2.0,baseline
2023-09-06,CHP-LAY,Lays Classic,Chips,4,1.5,6.0,baseline
2023-09-06,CHP-DRT,Doritos Nacho,Chips,3,1.5,4.5,baseline
2023-09-06,CHP-POP,Popcorn,Chips,2,1.25,2.5,baseline
2023-09-07,ITS-STR,Strawberry Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-09-07,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-09-07,ITS-BLU,Blueberry Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-09-07,ITS-PEA,Peach Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-09-07,ITS-COC,Coconut Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-07,DRK-MAT,Matcha Lemonade,Custom Drink,2,4.25,8.5,baseline
2023-09-07,DRK-STR,Strawberry Milk,Custom Drink,2,3.75,7.5,baseline
2023-09-07,ENR-RBU,Red Bull Original,Energy Drink,7,3.75,26.25,baseline
2023-09-07,ENR-MTN,Monster Energy,Energy Drink,3,3.5,10.5,baseline
2023-09-07,ENR-CEL,Celsius,Energy Drink,3,3.25,9.75,baseline
2023-09-07,SFT-WAT,Water Bottle,Soft Drink,15,1.25,18.75,baseline
2023-09-07,SFT-COK,Coca-Cola,Soft Drink,4,1.75,7.0,baseline
2023-09-07,SFT-SPR,Sprite,Soft Drink,3,1.75,5.25,baseline
2023-09-07,SFT-DRP,Dr Pepper,Soft Drink,1,1.75,1.75,baseline
2023-09-07,SNK-CHC,Chocolate Chip Cookie,Baked Good,8,2.0,16.0,baseline
2023-09-07,SNK-BRW,Brownie,Baked Good,7,2.5,17.5,baseline
2023-09-07,SNK-SUG,Sugar Cookie,Baked Good,3,2.0,6.0,baseline
2023-09-07,SNK-PMP,Pumpkin Muffin,Baked Good,1,2.75,2.75,baseline
2023-09-07,SNK-RCK,Rice Krispie Treat,Baked Good,2,1.5,3.0,baseline
2023-09-07,CND-GUM,Orbit Gum,Candy & Gum,3,1.5,4.5,baseline
2023-09-07,CND-RBB,Sour Patch Kids,Candy & Gum,3,2.0,6.0,baseline
2023-09-07,CND-SKT,Skittles,Candy & Gum,3,1.75,5.25,baseline
2023-09-07,CND-STB,Starburst,Candy & Gum,2,1.75,3.5,baseline
2023-09-07,CND-MNT,Altoids,Candy & Gum,1,2.0,2.0,baseline
2023-09-07,CHP-LAY,Lays Classic,Chips,2,1.5,3.0,baseline
2023-09-07,CHP-DRT,Doritos Nacho,Chips,4,1.5,6.0,baseline
2023-09-07,CHP-PRT,Pretzels,Chips,4,1.25,5.0,baseline
2023-09-07,CHP-POP,Popcorn,Chips,2,1.25,2.5,baseline
2023-09-08,ITS-STR,Strawberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-08,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-08,ITS-BLU,Blueberry Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-09-08,ITS-PEA,Peach Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-09-08,ITS-COC,Coconut Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-08,DRK-MAT,Matcha Lemonade,Custom Drink,4,4.25,17.0,baseline
2023-09-08,DRK-STR,Strawberry Milk,Custom Drink,1,3.75,3.75,baseline
2023-09-08,DRK-CHI,Chia Lemonade,Custom Drink,2,3.75,7.5,baseline
2023-09-08,ENR-RBU,Red Bull Original,Energy Drink,2,3.75,7.5,baseline
2023-09-08,ENR-RBS,Red Bull Sugar Free,Energy Drink,3,3.75,11.25,baseline
2023-09-08,ENR-MTN,Monster Energy,Energy Drink,3,3.5,10.5,baseline
2023-09-08,ENR-CEL,Celsius,Energy Drink,1,3.25,3.25,baseline
2023-09-08,SFT-WAT,Water Bottle,Soft Drink,12,1.25,15.0,baseline
2023-09-08,SFT-COK,Coca-Cola,Soft Drink,9,1.75,15.75,baseline
2023-09-08,SFT-SPR,Sprite,Soft Drink,5,1.75,8.75,baseline
2023-09-08,SFT-DRP,Dr Pepper,Soft Drink,4,1.75,7.0,baseline
2023-09-08,SFT-LEM,Lemonade,Soft Drink,2,1.75,3.5,baseline
2023-09-08,SNK-CHC,Chocolate Chip Cookie,Baked Good,9,2.0,18.0,baseline
2023-09-08,SNK-BRW,Brownie,Baked Good,7,2.5,17.5,baseline
2023-09-08,SNK-SUG,Sugar Cookie,Baked Good,2,2.0,4.0,baseline
2023-09-08,CND-GUM,Orbit Gum,Candy & Gum,5,1.5,7.5,baseline
2023-09-08,CND-RBB,Sour Patch Kids,Candy & Gum,6,2.0,12.0,baseline
2023-09-08,CND-SKT,Skittles,Candy & Gum,2,1.75,3.5,baseline
2023-09-08,CND-STB,Starburst,Candy & Gum,3,1.75,5.25,baseline
2023-09-08,CND-MNT,Altoids,Candy & Gum,2,2.0,4.0,baseline
2023-09-08,CHP-LAY,Lays Classic,Chips,6,1.5,9.0,baseline
2023-09-08,CHP-DRT,Doritos Nacho,Chips,3,1.5,4.5,baseline
2023-09-08,CHP-PRT,Pretzels,Chips,3,1.25,3.75,baseline
2023-09-08,CHP-POP,Popcorn,Chips,2,1.25,2.5,baseline
2023-09-11,ITS-STR,Strawberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-11,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-09-11,ITS-PEA,Peach Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-09-11,ITS-COC,Coconut Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-11,DRK-MAT,Matcha Lemonade,Custom Drink,1,4.25,4.25,baseline
2023-09-11,ENR-RBU,Red Bull Original,Energy Drink,4,3.75,15.0,baseline
2023-09-11,ENR-RBS,Red Bull Sugar Free,Energy Drink,3,3.75,11.25,baseline
2023-09-11,ENR-MTN,Monster Energy,Energy Drink,3,3.5,10.5,baseline
2023-09-11,ENR-CEL,Celsius,Energy Drink,2,3.25,6.5,baseline
2023-09-11,SFT-WAT,Water Bottle,Soft Drink,10,1.25,12.5,baseline
2023-09-11,SFT-COK,Coca-Cola,Soft Drink,4,1.75,7.0,baseline
2023-09-11,SFT-SPR,Sprite,Soft Drink,4,1.75,7.0,baseline
2023-09-11,SFT-DRP,Dr Pepper,Soft Drink,1,1.75,1.75,baseline
2023-09-11,SFT-LEM,Lemonade,Soft Drink,3,1.75,5.25,baseline
2023-09-11,SNK-CHC,Chocolate Chip Cookie,Baked Good,6,2.0,12.0,baseline
2023-09-11,SNK-BRW,Brownie,Baked Good,2,2.5,5.0,baseline
2023-09-11,SNK-PMP,Pumpkin Muffin,Baked Good,3,2.75,8.25,baseline
2023-09-11,SNK-RCK,Rice Krispie Treat,Baked Good,3,1.5,4.5,baseline
2023-09-11,CND-GUM,Orbit Gum,Candy & Gum,3,1.5,4.5,baseline
2023-09-11,CND-RBB,Sour Patch Kids,Candy & Gum,1,2.0,2.0,baseline
2023-09-11,CND-STB,Starburst,Candy & Gum,1,1.75,1.75,baseline
2023-09-11,CND-MNT,Altoids,Candy & Gum,2,2.0,4.0,baseline
2023-09-11,CHP-LAY,Lays Classic,Chips,2,1.5,3.0,baseline
2023-09-11,CHP-DRT,Doritos Nacho,Chips,6,1.5,9.0,baseline
2023-09-11,CHP-PRT,Pretzels,Chips,2,1.25,2.5,baseline
2023-09-11,CHP-POP,Popcorn,Chips,1,1.25,1.25,baseline
2023-09-12,ITS-STR,Strawberry Italian Soda,Italian Soda,4,3.5,14.0,baseline
2023-09-12,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-09-12,ITS-BLU,Blueberry Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-09-12,ITS-PEA,Peach Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-09-12,DRK-MAT,Matcha Lemonade,Custom Drink,4,4.25,17.0,baseline
2023-09-12,DRK-STR,Strawberry Milk,Custom Drink,1,3.75,3.75,baseline
2023-09-12,ENR-RBU,Red Bull Original,Energy Drink,3,3.75,11.25,baseline
2023-09-12,ENR-RBS,Red Bull Sugar Free,Energy Drink,3,3.75,11.25,baseline
2023-09-12,ENR-MTN,Monster Energy,Energy Drink,2,3.5,7.0,baseline
2023-09-12,ENR-CEL,Celsius,Energy Drink,4,3.25,13.0,baseline
2023-09-12,SFT-WAT,Water Bottle,Soft Drink,15,1.25,18.75,baseline
2023-09-12,SFT-COK,Coca-Cola,Soft Drink,6,1.75,10.5,baseline
2023-09-12,SFT-SPR,Sprite,Soft Drink,7,1.75,12.25,baseline
2023-09-12,SFT-DRP,Dr Pepper,Soft Drink,4,1.75,7.0,baseline
2023-09-12,SFT-LEM,Lemonade,Soft Drink,2,1.75,3.5,baseline
2023-09-12,SNK-CHC,Chocolate Chip Cookie,Baked Good,6,2.0,12.0,baseline
2023-09-12,SNK-BRW,Brownie,Baked Good,5,2.5,12.5,baseline
2023-09-12,SNK-SUG,Sugar Cookie,Baked Good,1,2.0,2.0,baseline
2023-09-12,SNK-PMP,Pumpkin Muffin,Baked Good,2,2.75,5.5,baseline
2023-09-12,SNK-RCK,Rice Krispie Treat,Baked Good,1,1.5,1.5,baseline
2023-09-12,CND-GUM,Orbit Gum,Candy & Gum,4,1.5,6.0,baseline
2023-09-12,CND-RBB,Sour Patch Kids,Candy & Gum,2,2.0,4.0,baseline
2023-09-12,CND-SKT,Skittles,Candy & Gum,1,1.75,1.75,baseline
2023-09-12,CND-MNT,Altoids,Candy & Gum,2,2.0,4.0,baseline
2023-09-12,CHP-LAY,Lays Classic,Chips,2,1.5,3.0,baseline
2023-09-12,CHP-DRT,Doritos Nacho,Chips,1,1.5,1.5,baseline
2023-09-12,CHP-PRT,Pretzels,Chips,2,1.25,2.5,baseline
2023-09-12,CHP-POP,Popcorn,Chips,1,1.25,1.25,baseline
2023-09-13,ITS-STR,Strawberry Italian Soda,Italian Soda,4,3.5,14.0,baseline
2023-09-13,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-13,ITS-BLU,Blueberry Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-09-13,ITS-PEA,Peach Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-13,DRK-MAT,Matcha Lemonade,Custom Drink,4,4.25,17.0,baseline
2023-09-13,DRK-STR,Strawberry Milk,Custom Drink,2,3.75,7.5,baseline
2023-09-13,ENR-RBU,Red Bull Original,Energy Drink,3,3.75,11.25,baseline
2023-09-13,ENR-RBS,Red Bull Sugar Free,Energy Drink,3,3.75,11.25,baseline
2023-09-13,ENR-MTN,Monster Energy,Energy Drink,4,3.5,14.0,baseline
2023-09-13,ENR-CEL,Celsius,Energy Drink,4,3.25,13.0,baseline
2023-09-13,SFT-WAT,Water Bottle,Soft Drink,13,1.25,16.25,baseline
2023-09-13,SFT-COK,Coca-Cola,Soft Drink,4,1.75,7.0,baseline
2023-09-13,SFT-SPR,Sprite,Soft Drink,3,1.75,5.25,baseline
2023-09-13,SFT-DRP,Dr Pepper,Soft Drink,2,1.75,3.5,baseline
2023-09-13,SFT-LEM,Lemonade,Soft Drink,2,1.75,3.5,baseline
2023-09-13,SNK-CHC,Chocolate Chip Cookie,Baked Good,4,2.0,8.0,baseline
2023-09-13,SNK-BRW,Brownie,Baked Good,2,2.5,5.0,baseline
2023-09-13,SNK-SUG,Sugar Cookie,Baked Good,1,2.0,2.0,baseline
2023-09-13,SNK-PMP,Pumpkin Muffin,Baked Good,1,2.75,2.75,baseline
2023-09-13,SNK-RCK,Rice Krispie Treat,Baked Good,1,1.5,1.5,baseline
2023-09-13,CND-GUM,Orbit Gum,Candy & Gum,5,1.5,7.5,baseline
2023-09-13,CND-RBB,Sour Patch Kids,Candy & Gum,4,2.0,8.0,baseline
2023-09-13,CND-SKT,Skittles,Candy & Gum,1,1.75,1.75,baseline
2023-09-13,CHP-LAY,Lays Classic,Chips,4,1.5,6.0,baseline
2023-09-13,CHP-DRT,Doritos Nacho,Chips,4,1.5,6.0,baseline
2023-09-13,CHP-PRT,Pretzels,Chips,1,1.25,1.25,baseline
2023-09-14,ITS-STR,Strawberry Italian Soda,Italian Soda,4,3.5,14.0,baseline
2023-09-14,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-09-14,ITS-BLU,Blueberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-14,ITS-PEA,Peach Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-09-14,DRK-MAT,Matcha Lemonade,Custom Drink,4,4.25,17.0,baseline
2023-09-14,DRK-STR,Strawberry Milk,Custom Drink,4,3.75,15.0,baseline
2023-09-14,ENR-RBU,Red Bull Original,Energy Drink,4,3.75,15.0,baseline
2023-09-14,ENR-RBS,Red Bull Sugar Free,Energy Drink,2,3.75,7.5,baseline
2023-09-14,ENR-MTN,Monster Energy,Energy Drink,1,3.5,3.5,baseline
2023-09-14,ENR-CEL,Celsius,Energy Drink,2,3.25,6.5,baseline
2023-09-14,SFT-WAT,Water Bottle,Soft Drink,6,1.25,7.5,baseline
2023-09-14,SFT-COK,Coca-Cola,Soft Drink,3,1.75,5.25,baseline
2023-09-14,SFT-SPR,Sprite,Soft Drink,4,1.75,7.0,baseline
2023-09-14,SFT-DRP,Dr Pepper,Soft Drink,2,1.75,3.5,baseline
2023-09-14,SFT-LEM,Lemonade,Soft Drink,2,1.75,3.5,baseline
2023-09-14,SNK-CHC,Chocolate Chip Cookie,Baked Good,5,2.0,10.0,baseline
2023-09-14,SNK-BRW,Brownie,Baked Good,7,2.5,17.5,baseline
2023-09-14,SNK-SUG,Sugar Cookie,Baked Good,1,2.0,2.0,baseline
2023-09-14,SNK-PMP,Pumpkin Muffin,Baked Good,3,2.75,8.25,baseline
2023-09-14,SNK-RCK,Rice Krispie Treat,Baked Good,1,1.5,1.5,baseline
2023-09-14,CND-GUM,Orbit Gum,Candy & Gum,3,1.5,4.5,baseline
2023-09-14,CND-RBB,Sour Patch Kids,Candy & Gum,3,2.0,6.0,baseline
2023-09-14,CND-SKT,Skittles,Candy & Gum,1,1.75,1.75,baseline
2023-09-14,CND-MNT,Altoids,Candy & Gum,1,2.0,2.0,baseline
2023-09-14,CHP-LAY,Lays Classic,Chips,3,1.5,4.5,baseline
2023-09-14,CHP-DRT,Doritos Nacho,Chips,3,1.5,4.5,baseline
2023-09-14,CHP-PRT,Pretzels,Chips,2,1.25,2.5,baseline
2023-09-14,CHP-POP,Popcorn,Chips,1,1.25,1.25,baseline
2023-09-15,ITS-STR,Strawberry Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-09-15,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-15,ITS-BLU,Blueberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-15,ITS-PEA,Peach Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-09-15,DRK-MAT,Matcha Lemonade,Custom Drink,1,4.25,4.25,baseline
2023-09-15,DRK-STR,Strawberry Milk,Custom Drink,1,3.75,3.75,baseline
2023-09-15,DRK-CHI,Chia Lemonade,Custom Drink,1,3.75,3.75,baseline
2023-09-15,ENR-RBU,Red Bull Original,Energy Drink,2,3.75,7.5,baseline
2023-09-15,ENR-RBS,Red Bull Sugar Free,Energy Drink,1,3.75,3.75,baseline
2023-09-15,ENR-MTN,Monster Energy,Energy Drink,3,3.5,10.5,baseline
2023-09-15,ENR-CEL,Celsius,Energy Drink,3,3.25,9.75,baseline
2023-09-15,SFT-WAT,Water Bottle,Soft Drink,11,1.25,13.75,baseline
2023-09-15,SFT-COK,Coca-Cola,Soft Drink,4,1.75,7.0,baseline
2023-09-15,SFT-SPR,Sprite,Soft Drink,2,1.75,3.5,baseline
2023-09-15,SFT-DRP,Dr Pepper,Soft Drink,2,1.75,3.5,baseline
2023-09-15,SFT-LEM,Lemonade,Soft Drink,3,1.75,5.25,baseline
2023-09-15,SNK-CHC,Chocolate Chip Cookie,Baked Good,2,2.0,4.0,baseline
2023-09-15,SNK-BRW,Brownie,Baked Good,2,2.5,5.0,baseline
2023-09-15,SNK-SUG,Sugar Cookie,Baked Good,2,2.0,4.0,baseline
2023-09-15,SNK-PMP,Pumpkin Muffin,Baked Good,1,2.75,2.75,baseline
2023-09-15,SNK-RCK,Rice Krispie Treat,Baked Good,1,1.5,1.5,baseline
2023-09-15,CND-GUM,Orbit Gum,Candy & Gum,1,1.5,1.5,baseline
2023-09-15,CND-RBB,Sour Patch Kids,Candy & Gum,3,2.0,6.0,baseline
2023-09-15,CND-SKT,Skittles,Candy & Gum,2,1.75,3.5,baseline
2023-09-15,CND-MNT,Altoids,Candy & Gum,1,2.0,2.0,baseline
2023-09-15,CHP-LAY,Lays Classic,Chips,3,1.5,4.5,baseline
2023-09-15,CHP-DRT,Doritos Nacho,Chips,3,1.5,4.5,baseline
2023-09-15,CHP-POP,Popcorn,Chips,1,1.25,1.25,baseline
2023-09-18,ITS-STR,Strawberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-18,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-09-18,ITS-PEA,Peach Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-18,DRK-CHI,Chia Lemonade,Custom Drink,1,3.75,3.75,baseline
2023-09-18,ENR-RBU,Red Bull Original,Energy Drink,2,3.75,7.5,baseline
2023-09-18,ENR-RBS,Red Bull Sugar Free,Energy Drink,2,3.75,7.5,baseline
2023-09-18,ENR-MTN,Monster Energy,Energy Drink,1,3.5,3.5,baseline
2023-09-18,ENR-CEL,Celsius,Energy Drink,2,3.25,6.5,baseline
2023-09-18,SFT-WAT,Water Bottle,Soft Drink,4,1.25,5.0,baseline
2023-09-18,SFT-COK,Coca-Cola,Soft Drink,1,1.75,1.75,baseline
2023-09-18,SFT-SPR,Sprite,Soft Drink,4,1.75,7.0,baseline
2023-09-18,SFT-DRP,Dr Pepper,Soft Drink,1,1.75,1.75,baseline
2023-09-18,SFT-LEM,Lemonade,Soft Drink,2,1.75,3.5,baseline
2023-09-18,SNK-CHC,Chocolate Chip Cookie,Baked Good,1,2.0,2.0,baseline
2023-09-18,SNK-PMP,Pumpkin Muffin,Baked Good,1,2.75,2.75,baseline
2023-09-18,CND-GUM,Orbit Gum,Candy & Gum,2,1.5,3.0,baseline
2023-09-18,CND-RBB,Sour Patch Kids,Candy & Gum,2,2.0,4.0,baseline
2023-09-18,CND-SKT,Skittles,Candy & Gum,1,1.75,1.75,baseline
2023-09-18,CND-MNT,Altoids,Candy & Gum,1,2.0,2.0,baseline
2023-09-18,CHP-LAY,Lays Classic,Chips,2,1.5,3.0,baseline
2023-09-18,CHP-DRT,Doritos Nacho,Chips,2,1.5,3.0,baseline
2023-09-18,CHP-PRT,Pretzels,Chips,1,1.25,1.25,baseline
2023-09-18,CHP-POP,Popcorn,Chips,3,1.25,3.75,baseline
2023-09-19,ITS-STR,Strawberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-19,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-09-19,ITS-BLU,Blueberry Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-09-19,ITS-PEA,Peach Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-09-19,DRK-MAT,Matcha Lemonade,Custom Drink,1,4.25,4.25,baseline
2023-09-19,DRK-STR,Strawberry Milk,Custom Drink,3,3.75,11.25,baseline
2023-09-19,ENR-RBU,Red Bull Original,Energy Drink,5,3.75,18.75,baseline
2023-09-19,ENR-RBS,Red Bull Sugar Free,Energy Drink,2,3.75,7.5,baseline
2023-09-19,ENR-MTN,Monster Energy,Energy Drink,3,3.5,10.5,baseline
2023-09-19,ENR-CEL,Celsius,Energy Drink,4,3.25,13.0,baseline
2023-09-19,SFT-WAT,Water Bottle,Soft Drink,11,1.25,13.75,baseline
2023-09-19,SFT-COK,Coca-Cola,Soft Drink,9,1.75,15.75,baseline
2023-09-19,SFT-SPR,Sprite,Soft Drink,2,1.75,3.5,baseline
2023-09-19,SFT-DRP,Dr Pepper,Soft Drink,3,1.75,5.25,baseline
2023-09-19,SFT-LEM,Lemonade,Soft Drink,2,1.75,3.5,baseline
2023-09-19,SNK-CHC,Chocolate Chip Cookie,Baked Good,8,2.0,16.0,baseline
2023-09-19,SNK-BRW,Brownie,Baked Good,5,2.5,12.5,baseline
2023-09-19,SNK-SUG,Sugar Cookie,Baked Good,3,2.0,6.0,baseline
2023-09-19,SNK-PMP,Pumpkin Muffin,Baked Good,4,2.75,11.0,baseline
2023-09-19,SNK-RCK,Rice Krispie Treat,Baked Good,2,1.5,3.0,baseline
2023-09-19,CND-GUM,Orbit Gum,Candy & Gum,4,1.5,6.0,baseline
2023-09-19,CND-RBB,Sour Patch Kids,Candy & Gum,4,2.0,8.0,baseline
2023-09-19,CND-STB,Starburst,Candy & Gum,1,1.75,1.75,baseline
2023-09-19,CND-MNT,Altoids,Candy & Gum,1,2.0,2.0,baseline
2023-09-19,CHP-LAY,Lays Classic,Chips,5,1.5,7.5,baseline
2023-09-19,CHP-DRT,Doritos Nacho,Chips,4,1.5,6.0,baseline
2023-09-19,CHP-PRT,Pretzels,Chips,4,1.25,5.0,baseline
2023-09-19,CHP-POP,Popcorn,Chips,3,1.25,3.75,baseline
2023-09-20,ITS-STR,Strawberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-20,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-20,ITS-BLU,Blueberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-20,ITS-PEA,Peach Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-20,DRK-MAT,Matcha Lemonade,Custom Drink,2,4.25,8.5,baseline
2023-09-20,ENR-RBU,Red Bull Original,Energy Drink,4,3.75,15.0,baseline
2023-09-20,ENR-RBS,Red Bull Sugar Free,Energy Drink,2,3.75,7.5,baseline
2023-09-20,ENR-MTN,Monster Energy,Energy Drink,2,3.5,7.0,baseline
2023-09-20,ENR-CEL,Celsius,Energy Drink,1,3.25,3.25,baseline
2023-09-20,SFT-WAT,Water Bottle,Soft Drink,5,1.25,6.25,baseline
2023-09-20,SFT-COK,Coca-Cola,Soft Drink,1,1.75,1.75,baseline
2023-09-20,SFT-SPR,Sprite,Soft Drink,1,1.75,1.75,baseline
2023-09-20,SFT-DRP,Dr Pepper,Soft Drink,2,1.75,3.5,baseline
2023-09-20,SFT-LEM,Lemonade,Soft Drink,1,1.75,1.75,baseline
2023-09-20,SNK-CHC,Chocolate Chip Cookie,Baked Good,5,2.0,10.0,baseline
2023-09-20,CND-GUM,Orbit Gum,Candy & Gum,3,1.5,4.5,baseline
2023-09-20,CND-SKT,Skittles,Candy & Gum,2,1.75,3.5,baseline
2023-09-20,CND-STB,Starburst,Candy & Gum,1,1.75,1.75,baseline
2023-09-20,CND-MNT,Altoids,Candy & Gum,2,2.0,4.0,baseline
2023-09-20,CHP-LAY,Lays Classic,Chips,3,1.5,4.5,baseline
2023-09-20,CHP-DRT,Doritos Nacho,Chips,5,1.5,7.5,baseline
2023-09-20,CHP-PRT,Pretzels,Chips,2,1.25,2.5,baseline
2023-09-20,CHP-POP,Popcorn,Chips,2,1.25,2.5,baseline
2023-09-21,ITS-STR,Strawberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-21,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-21,ITS-BLU,Blueberry Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-09-21,ITS-PEA,Peach Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-09-21,ITS-COC,Coconut Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-09-21,DRK-MAT,Matcha Lemonade,Custom Drink,3,4.25,12.75,baseline
2023-09-21,DRK-STR,Strawberry Milk,Custom Drink,3,3.75,11.25,baseline
2023-09-21,DRK-CHI,Chia Lemonade,Custom Drink,1,3.75,3.75,baseline
2023-09-21,ENR-RBU,Red Bull Original,Energy Drink,4,3.75,15.0,baseline
2023-09-21,ENR-RBS,Red Bull Sugar Free,Energy Drink,4,3.75,15.0,baseline
2023-09-21,ENR-MTN,Monster Energy,Energy Drink,5,3.5,17.5,baseline
2023-09-21,ENR-CEL,Celsius,Energy Drink,1,3.25,3.25,baseline
2023-09-21,SFT-WAT,Water Bottle,Soft Drink,9,1.25,11.25,baseline
2023-09-21,SFT-COK,Coca-Cola,Soft Drink,6,1.75,10.5,baseline
2023-09-21,SFT-SPR,Sprite,Soft Drink,3,1.75,5.25,baseline
2023-09-21,SFT-DRP,Dr Pepper,Soft Drink,2,1.75,3.5,baseline
2023-09-21,SFT-LEM,Lemonade,Soft Drink,4,1.75,7.0,baseline
2023-09-21,SNK-CHC,Chocolate Chip Cookie,Baked Good,4,2.0,8.0,baseline
2023-09-21,SNK-BRW,Brownie,Baked Good,1,2.5,2.5,baseline
2023-09-21,SNK-SUG,Sugar Cookie,Baked Good,1,2.0,2.0,baseline
2023-09-21,SNK-PMP,Pumpkin Muffin,Baked Good,2,2.75,5.5,baseline
2023-09-21,SNK-RCK,Rice Krispie Treat,Baked Good,1,1.5,1.5,baseline
2023-09-21,CND-GUM,Orbit Gum,Candy & Gum,3,1.5,4.5,baseline
2023-09-21,CND-RBB,Sour Patch Kids,Candy & Gum,1,2.0,2.0,baseline
2023-09-21,CND-SKT,Skittles,Candy & Gum,1,1.75,1.75,baseline
2023-09-21,CND-STB,Starburst,Candy & Gum,1,1.75,1.75,baseline
2023-09-21,CHP-LAY,Lays Classic,Chips,5,1.5,7.5,baseline
2023-09-21,CHP-DRT,Doritos Nacho,Chips,3,1.5,4.5,baseline
2023-09-21,CHP-PRT,Pretzels,Chips,3,1.25,3.75,baseline
2023-09-21,CHP-POP,Popcorn,Chips,1,1.25,1.25,baseline
2023-09-22,ITS-STR,Strawberry Italian Soda,Italian Soda,4,3.5,14.0,baseline
2023-09-22,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-09-22,ITS-BLU,Blueberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-22,ITS-PEA,Peach Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-09-22,ITS-COC,Coconut Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-09-22,DRK-MAT,Matcha Lemonade,Custom Drink,1,4.25,4.25,baseline
2023-09-22,DRK-STR,Strawberry Milk,Custom Drink,1,3.75,3.75,baseline
2023-09-22,DRK-CHI,Chia Lemonade,Custom Drink,2,3.75,7.5,baseline
2023-09-22,ENR-RBU,Red Bull Original,Energy Drink,8,3.75,30.0,baseline
2023-09-22,ENR-RBS,Red Bull Sugar Free,Energy Drink,7,3.75,26.25,baseline
2023-09-22,ENR-MTN,Monster Energy,Energy Drink,4,3.5,14.0,baseline
